timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vy
2100,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.0665e-13,0,0,-2.92873,-0.267339,0.601586,1.05428,-0.790355,0.035578,-0.0286873,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,4.62337e-09,-1.5,0,0,0,3,1.05428,-0.790355,0,0,0,0,0.035578,-0.0286873
2110,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.0665e-13,0,0,-2.92873,-0.267339,0.601586,1.05488,-0.79084,0.0352765,-0.0284441,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,4.46795e-09,-1.5,0,0,0,3,1.05488,-0.79084,0,0,0,0,0.0352765,-0.0284441
2120,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.0665e-13,0,0,-2.92873,-0.267339,0.601586,1.05551,-0.791348,0.0349599,-0.0281889,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,4.30895e-09,-1.5,0,0,0,3,1.05551,-0.791348,0,0,0,0,0.0349599,-0.0281889
2130,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06651e-13,0,0,-2.92873,-0.267339,0.601586,1.05614,-0.791853,0.0346462,-0.0279359,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,4.15573e-09,-1.5,0,0,0,3,1.05614,-0.791853,0,0,0,0,0.0346462,-0.0279359
2140,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06651e-13,0,0,-2.92873,-0.267339,0.601586,1.05676,-0.792353,0.0343354,-0.0276853,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,4.00796e-09,-1.5,0,0,0,3,1.05676,-0.792353,0,0,0,0,0.0343354,-0.0276853
2150,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06651e-13,0,0,-2.92873,-0.267339,0.601586,1.05734,-0.792821,0.0340444,-0.0274506,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,3.87322e-09,-1.5,0,0,0,3,1.05734,-0.792821,0,0,0,0,0.0340444,-0.0274506
2160,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06651e-13,0,0,-2.92873,-0.267339,0.601586,1.05795,-0.793312,0.0337388,-0.0272043,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,3.73538e-09,-1.5,0,0,0,3,1.05795,-0.793312,0,0,0,0,0.0337388,-0.0272043
2170,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06652e-13,0,0,-2.92873,-0.267339,0.601586,1.05855,-0.793799,0.0334361,-0.0269602,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,3.60256e-09,-1.5,0,0,0,3,1.05855,-0.793799,0,0,0,0,0.0334361,-0.0269602
2180,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06652e-13,0,0,-2.92873,-0.267339,0.601586,1.05915,-0.794281,0.0331361,-0.0267183,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,3.47446e-09,-1.5,0,0,0,3,1.05915,-0.794281,0,0,0,0,0.0331361,-0.0267183
2190,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06652e-13,0,0,-2.92873,-0.267339,0.601586,1.05971,-0.794733,0.0328553,-0.0264918,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,3.35765e-09,-1.5,0,0,0,3,1.05971,-0.794733,0,0,0,0,0.0328553,-0.0264918
2200,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06653e-13,0,0,-2.92873,-0.267339,0.601586,1.0602,-0.795128,0.0326095,-0.0262937,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,3.25799e-09,-1.5,0,0,0,3,1.0602,-0.795128,0,0,0,0,0.0326095,-0.0262937
2210,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06653e-13,0,0,-2.92873,-0.267339,0.601586,1.06066,-0.795495,0.0323818,-0.0261101,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,3.1677e-09,-1.5,0,0,0,3,1.06066,-0.795495,0,0,0,0,0.0323818,-0.0261101
2220,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06653e-13,0,0,-2.92873,-0.267339,0.601586,1.06123,-0.795962,0.0320912,-0.0258758,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,3.05498e-09,-1.5,0,0,0,3,1.06123,-0.795962,0,0,0,0,0.0320912,-0.0258758
2230,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06653e-13,0,0,-2.92873,-0.267339,0.601586,1.06181,-0.796425,0.0318032,-0.0256436,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.94626e-09,-1.5,0,0,0,3,1.06181,-0.796425,0,0,0,0,0.0318032,-0.0256436
2240,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06654e-13,0,0,-2.92873,-0.267339,0.601586,1.06247,-0.796959,0.0314704,-0.0253752,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.82414e-09,-1.5,0,0,0,3,1.06247,-0.796959,0,0,0,0,0.0314704,-0.0253752
2250,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06654e-13,0,0,-2.92873,-0.267339,0.601586,1.063,-0.797388,0.0312037,-0.0251601,0,0.482679,-0.267339,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.72919e-09,-1.5,0,0,0,3,1.063,-0.797388,0,0,0,0,0.0312037,-0.0251601
2260,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06654e-13,0,0,-2.92955,-0.233701,0.559307,1.06356,-0.797839,0.0309237,-0.0249344,0,0.488026,-0.233701,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.63744e-09,-1.5,0,0,0,3,1.06356,-0.797839,0,0,0,0,0.0309237,-0.0249344
2270,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06654e-13,0,0,-2.92955,-0.233701,0.559307,1.06412,-0.798285,0.0306462,-0.0247107,0,0.488026,-0.233701,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.54366e-09,-1.5,0,0,0,3,1.06412,-0.798285,0,0,0,0,0.0306462,-0.0247107
2280,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06655e-13,0,0,-3.00392,-0.218092,0.499306,1.06463,-0.798702,0.0303865,-0.0245012,0,0.404665,-0.218092,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.45815e-09,-1.5,0,0,0,3,1.06463,-0.798702,0,0,0,0,0.0303865,-0.0245012
2290,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06655e-13,0,0,-3.03632,-0.221733,0.460253,1.06518,-0.799141,0.0301138,-0.0242813,0,0.366393,-0.221733,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.37067e-09,-1.5,0,0,0,3,1.06518,-0.799141,0,0,0,0,0.0301138,-0.0242813
2300,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06655e-13,0,0,-3.03632,-0.221733,0.460253,1.06569,-0.799551,0.0298585,-0.0240755,0,0.366393,-0.221733,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.29097e-09,-1.5,0,0,0,3,1.06569,-0.799551,0,0,0,0,0.0298585,-0.0240755
2310,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06656e-13,0,0,-2.9927,-0.24387,0.442332,1.06622,-0.799982,0.0295906,-0.0238595,0,0.412899,-0.24387,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.20945e-09,-1.5,0,0,0,3,1.06622,-0.799982,0,0,0,0,0.0295906,-0.0238595
2320,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06656e-13,0,0,-2.9927,-0.24387,0.442332,1.06675,-0.800409,0.0293251,-0.0236454,0,0.412899,-0.24387,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.13088e-09,-1.5,0,0,0,3,1.06675,-0.800409,0,0,0,0,0.0293251,-0.0236454
2330,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06656e-13,0,0,-2.99351,-0.256722,0.442755,1.06725,-0.800808,0.0290766,-0.023445,0,0.409575,-0.256722,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,2.05935e-09,-1.5,0,0,0,3,0.40992,-0.259477,0,0,0,0,0.0493228,-0.393558
2340,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06656e-13,0,0,-2.99351,-0.256722,0.442755,1.06777,-0.801228,0.0288157,-0.0232347,0,0.409575,-0.256722,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.98612e-09,-1.5,0,0,0,3,0.410805,-0.266558,0,0,0,0,0.0490619,-0.393347
2350,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06657e-13,0,0,-3.02746,-0.2517,0.450189,1.06834,-0.80169,0.0285284,-0.023003,0,0.371149,-0.2517,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.90762e-09,-1.5,0,0,0,3,0.411782,-0.274421,0,0,0,0,0.0487734,-0.393115
2360,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06657e-13,0,0,-3.02746,-0.2517,0.450189,1.06885,-0.802101,0.0282725,-0.0227967,0,0.371149,-0.2517,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.83979e-09,-1.5,0,0,0,3,0.412657,-0.281495,0,0,0,0,0.0485174,-0.392909
2370,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06657e-13,0,0,-3.06105,-0.264751,0.442448,1.06941,-0.802554,0.0279906,-0.0225694,0,0.329814,-0.264751,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.76708e-09,-1.5,0,0,0,3,0.355268,-0.270526,0,0,0,0,-0.274183,-0.288678
2380,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06657e-13,0,0,-3.06105,-0.264751,0.442448,1.06991,-0.802958,0.0277395,-0.0223669,0,0.329814,-0.264751,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.70424e-09,-1.5,0,0,0,3,0.350329,-0.275719,0,0,0,0,-0.274435,-0.288476
2390,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06658e-13,0,0,-3.03024,-0.259102,0.404875,1.07046,-0.803402,0.0274629,-0.0221439,0,0.366564,-0.259102,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.63689e-09,-1.5,0,0,0,3,0.362703,-0.277806,0,0,0,0,-0.193128,-0.271453
2400,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.0666e-13,0,0,-3.0615,-0.272545,0.396961,1.07104,-0.803864,0.0271756,-0.0219122,0,0.327864,-0.272545,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.56917e-09,-1.5,0,0,0,3,0.339267,-0.275926,0,0,0,0,-0.283686,-0.219344
2410,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06658e-13,0,0,-3.0615,-0.272545,0.396961,1.07152,-0.804256,0.0269318,-0.0217156,0,0.327864,-0.272545,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.51337e-09,-1.5,0,0,0,3,0.334158,-0.279871,0,0,0,0,-0.28393,-0.219148
2420,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06661e-13,0,0,-3.10758,-0.279099,0.375532,1.07208,-0.804709,0.0266499,-0.0214884,0,0.273291,-0.279099,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.45064e-09,-1.5,0,0,0,3,0.315098,-0.283868,0,0,0,0,-0.330752,-0.228785
2430,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06661e-13,0,0,-3.10758,-0.279099,0.375532,1.07253,-0.805072,0.0264241,-0.0213062,0,0.273291,-0.279099,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.40188e-09,-1.5,0,0,0,3,0.309473,-0.287756,0,0,0,0,-0.330978,-0.228603
2440,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06659e-13,0,0,-3.07348,-0.270104,0.332933,1.07314,-0.805558,0.0261212,-0.021062,0,0.314433,-0.270104,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.33826e-09,-1.5,0,0,0,3,0.305123,-0.289281,0,0,0,0,-0.318285,-0.194653
2450,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06659e-13,0,0,-3.10493,-0.258253,0.346978,1.0736,-0.805935,0.0258869,-0.0208731,0,0.280151,-0.258253,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.29072e-09,-1.5,0,0,0,3,0.29299,-0.281097,0,0,0,0,-0.337174,-0.135619
2460,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06658e-13,0,0,-3.10493,-0.258253,0.346978,1.07404,-0.806288,0.0256675,-0.0206962,0,0.280151,-0.258253,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.24733e-09,-1.5,0,0,0,3,0.287256,-0.283401,0,0,0,0,-0.337393,-0.135443
2470,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.0666e-13,0,0,-3.15185,-0.253668,0.383421,1.0746,-0.80674,0.0253862,-0.0204694,0,0.226598,-0.253668,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.19328e-09,-1.5,0,0,0,3,0.265549,-0.276012,0,0,0,0,-0.414488,-0.0894559
2480,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06659e-13,0,0,-3.15185,-0.253668,0.383421,1.07503,-0.807086,0.025171,-0.0202959,0,0.226598,-0.253668,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.15316e-09,-1.5,0,0,0,3,0.258501,-0.277531,0,0,0,0,-0.414703,-0.0892824
2490,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06661e-13,0,0,-3.16376,-0.217128,0.370584,1.07558,-0.807529,0.024895,-0.0200733,0,0.219376,-0.217128,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.10305e-09,-1.5,0,0,0,3,0.242806,-0.265682,0,0,0,0,-0.438861,-0.0471997
2500,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06662e-13,0,0,-3.20812,-0.203903,0.275463,1.07612,-0.807968,0.0246222,-0.0198534,0,0.170281,-0.203903,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.05525e-09,-1.5,0,0,0,3,0.190711,-0.260064,0,0,0,0,-0.579699,-0.0291068
2510,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.0666e-13,0,0,-3.20812,-0.203903,0.275463,1.07654,-0.808303,0.0244135,-0.0196851,0,0.170281,-0.203903,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,1.01977e-09,-1.5,0,0,0,3,0.180855,-0.260557,0,0,0,0,-0.579907,-0.0289385
2520,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.0666e-13,0,0,-3.21104,-0.230818,0.160926,1.07707,-0.808733,0.0241458,-0.0194692,0,0.162078,-0.230818,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,9.75456e-10,-1.5,0,0,0,3,0.161352,-0.257944,0,0,0,0,-0.599019,-0.0131932
2530,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06662e-13,0,0,-3.21104,-0.230818,0.160926,1.07751,-0.809081,0.0239292,-0.0192946,0,0.162078,-0.230818,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.261799,-0.261799,9.40771e-10,-1.5,0,0,0,3,0.150568,-0.258179,0,0,0,0,-0.599236,-0.0130186
2540,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06665e-13,0,0,-3.2459,-0.227508,0.16013,1.07803,-0.809502,0.0236668,-0.019083,0,0.122227,-0.227508,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.202645,-0.261799,8.99927e-10,-1.5,0,0,0,3,0.125982,-0.229595,0,0,0,0,-0.62757,0.0646025
2550,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06665e-13,0,0,-3.24439,-0.230451,0.154703,1.07854,-0.809919,0.0234075,-0.0188739,0,0.123452,-0.23045,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.207088,-0.261799,8.60955e-10,-1.5,0,0,0,3,0.118127,-0.230008,0,0,0,0,-0.615442,0.0606409
2560,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06662e-13,0,0,-3.24439,-0.230451,0.154703,1.07894,-0.810238,0.0232091,-0.018714,0,0.123452,-0.23045,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.205726,-0.261799,8.32012e-10,-1.5,0,0,0,3,0.107662,-0.228976,0,0,0,0,-0.615641,0.0608009
2570,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06664e-13,0,0,-3.20033,-0.216898,0.130006,1.07938,-0.810592,0.0229893,-0.0185367,0,0.176988,-0.216898,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.18474,-0.261799,8.00766e-10,-1.5,0,0,0,3,0.0987334,-0.221718,0,0,0,0,-0.606781,0.0733383
2580,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06662e-13,0,0,-3.20033,-0.216898,0.130006,1.07979,-0.810923,0.022783,-0.0183704,0,0.176988,-0.216898,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.183035,-0.261799,7.72292e-10,-1.5,0,0,0,3,0.0878096,-0.220396,0,0,0,0,-0.606987,0.0735046
2590,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06667e-13,0,0,-3.22987,-0.219093,0.148881,1.08029,-0.811324,0.0225332,-0.0181689,0,0.142328,-0.219093,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.187482,-0.261799,7.38729e-10,-1.5,0,0,0,3,0.0855635,-0.219307,0,0,0,0,-0.582993,0.0677901
2600,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06665e-13,0,0,-3.22987,-0.219093,0.148881,1.08069,-0.811649,0.022331,-0.0180059,0,0.142328,-0.219093,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.185896,-0.261799,7.12461e-10,-1.5,0,0,0,3,0.0750678,-0.218085,0,0,0,0,-0.583195,0.0679532
2610,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06666e-13,0,0,-3.21414,-0.210618,0.158348,1.08116,-0.812025,0.0220972,-0.0178174,0,0.162084,-0.210618,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.180164,-0.261799,6.829e-10,-1.5,0,0,0,3,0.111635,-0.21552,0,0,0,0,-0.454248,0.0707004
2620,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06666e-13,0,0,-3.17097,-0.1906,0.157025,1.08166,-0.812431,0.0218441,-0.0176134,0,0.215786,-0.1906,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.168515,-0.261799,6.51997e-10,-1.5,0,0,0,3,0.103662,-0.21205,0,0,0,0,-0.450819,0.07831
2630,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06666e-13,0,0,-3.22092,-0.131812,0.194243,1.08256,-0.813158,0.021387,-0.0172448,0,0.168295,-0.131812,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.154443,-0.261799,5.97997e-10,-1.5,0,0,0,3,0.105219,-0.20603,0,0,0,0,-0.421928,0.085375
2640,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06663e-13,0,0,-3.20193,-0.114065,0.174154,1.08305,-0.813552,0.0211421,-0.0170473,0,0.193551,-0.114065,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.136951,-0.261799,5.70926e-10,-1.5,0,0,0,3,0.103601,-0.199964,0,0,0,0,-0.410446,0.0958056
2650,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06666e-13,0,0,-3.20193,-0.114065,0.174154,1.08341,-0.81384,0.0209629,-0.0169028,0,0.193551,-0.114065,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.134909,-0.261799,5.51733e-10,-1.5,0,0,0,3,0.0966222,-0.198334,0,0,0,0,-0.410626,0.0959501
2660,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06667e-13,0,0,-3.24985,-0.083388,0.189691,1.08435,-0.814604,0.0204832,-0.0165161,0,0.143254,-0.083388,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.0625314,-0.261799,5.02031e-10,-1.5,0,0,0,3,0.0985545,-0.175151,0,0,0,0,-0.385786,0.141343
2670,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06663e-13,0,0,-3.24985,-0.083388,0.189691,1.08484,-0.814997,0.0202382,-0.0163185,0,0.143254,-0.083388,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.0583814,-0.261799,4.78237e-10,-1.5,0,0,0,3,0.0892917,-0.171755,0,0,0,0,-0.386031,0.141541
2680,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06663e-13,0,0,-3.23499,-0.0110493,0.137879,1.08528,-0.815353,0.0200163,-0.0161396,0,0.17344,-0.0110493,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.0287535,-0.261799,4.58394e-10,-1.5,0,0,0,3,0.110826,-0.158102,0,0,0,0,-0.331773,0.155277
2690,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06663e-13,0,0,-3.23499,-0.0110493,0.137879,1.08556,-0.815578,0.0198766,-0.0160269,0,0.17344,-0.0110493,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,0.0261093,-0.261799,4.45691e-10,-1.5,0,0,0,3,0.10618,-0.155928,0,0,0,0,-0.331913,0.15539
2700,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06664e-13,0,0,-3.24429,0.00806473,0.126796,1.08594,-0.81588,0.0196883,-0.0158751,0,0.165999,0.00806473,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,-0.110592,-0.261799,4.28953e-10,-1.5,0,0,0,3,0.101618,-0.103483,0,0,0,0,-0.32628,0.231045
2710,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06667e-13,0,0,-3.21827,0.0282626,0.118989,1.08639,-0.816243,0.0194628,-0.0156933,0,0.199969,0.0282626,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,-0.165273,-0.261799,4.09535e-10,-1.5,0,0,0,3,0.0967048,-0.0795371,0,0,0,0,-0.321409,0.257854
2720,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06664e-13,0,0,-3.21827,0.0282626,0.118989,1.08674,-0.816524,0.0192882,-0.0155524,0,0.199969,0.0282626,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,-0.170818,-0.261799,3.94972e-10,-1.5,0,0,0,3,0.0909177,-0.0748943,0,0,0,0,-0.321584,0.257995
2730,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,-3.5911e-12,-1.06667e-13,0,0,-3.24122,0.0748943,0.133804,1.08716,-0.816863,0.0190767,-0.0153819,0,0.18147,0.0748943,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,-0.252317,-0.261799,3.77807e-10,-1.5,0,0,0,3,0.0968962,-0.0475866,0,0,0,0,-0.30085,0.307708
2740,-3.1147e-12,0,-1.49917e-06,-3.18057e-12,0,0,-1.06668e-13,0,0,-3.24122,0.0748943,0.133804,1.0875,-0.817138,0.0189055,-0.0152439,0,0.18147,0.0748943,-1367900288,21203136,-1367900288,21203136,250341897,-1367900288,-1367900256,-1367900256,-0.258904,-0.261799,3.64373e-10,-1.5,0,0,0,3,0.0914791,-0.0420466,0,0,0,0,-0.301021,0.307846
