timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OT,filtered_vx,filtered_vygateArearansac_corr_x,ransac_corr_y,ransac_corr_vx,ransac_corr_vy
540,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06603e-13,0,0,-8.18387,0.233804,0.127234,0,0,0,0,0,-0.490063,0.233804,129,31,129,31,177,31,129,77,0,-0.261799,-9.70116e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2208,0,0,0,0
550,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06603e-13,0,0,-8.18387,0.233804,0.127234,0,0,0,0,0,-0.490063,0.233804,129,31,129,31,177,31,129,77,0,-0.261799,-9.3562e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2208,0,0,0,0
560,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06604e-13,0,0,-8.18387,0.233804,0.127234,0,0,0,0,0,-0.490063,0.233804,129,31,129,31,177,31,129,77,0,-0.261799,-9.07864e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2208,0,0,0,0
570,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06604e-13,0,0,-8.18387,0.233804,0.127234,0,0,0,0,0,-0.490063,0.233804,129,31,129,31,177,31,129,77,0,-0.261799,-8.77365e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2208,0,0,0,0
580,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06604e-13,0,0,-7.72688,0.187591,0.0284078,0,0,0,0,0,-0.263716,0.187591,128,31,128,31,181,31,128,77,0,-0.261799,-8.47891e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2438,0,0,0,0
590,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06605e-13,0,0,-7.72688,0.187591,0.0284078,0,0,0,0,0,-0.263716,0.187591,128,31,128,31,181,31,128,77,0,-0.261799,-8.1438e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2438,0,0,0,0
600,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06605e-13,0,0,-7.72688,0.187591,0.0284078,0,0,0,0,0,-0.263716,0.187591,128,31,128,31,181,31,128,77,0,-0.261799,-7.85422e-05,-1.5,-nan,0,0,3,0,0,0,0,0,0,0,0,2438,0,0,0,0
610,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06605e-13,0,0,-7.76533,0.18856,0.0364343,0,0,0,0,0,-0.28206,0.18856,129,30,129,30,180,30,129,78,-0.208598,-0.261799,-6.09246e-05,-1.5,-nan,0,0,3,-0.271563,0.182908,0,0,0,0,0.0356277,-0.0497429,2448,-0.275268,0.188082,0.0356277,-0.0497429
620,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,0,-1.06605e-13,0,0,-7.76533,0.18856,0.0364343,0,0,0,0,0,-0.28206,0.18856,129,30,129,30,180,30,129,78,-0.206815,-0.261799,-5.80431e-05,-1.5,-nan,0,0,3,-0.270708,0.181714,0,0,0,0,0.0356277,-0.0497429,2448,-0.275268,0.188082,0.0356277,-0.0497429
630,-3.21239e-12,2.63443e-38,-1.55412e-06,-3.27827e-12,2.6342e-38,-3.40903e-12,-1.06606e-13,0,0,-7.76533,0.18856,0.0364343,0,0,0,0,0,-0.28206,0.18856,129,30,129,30,180,30,129,78,-0.205551,-0.261799,-5.60932e-05,-1.5,-nan,0,0,3,-0.270102,0.180869,0,0,0,0,0.0356277,-0.0497429,2448,-0.275268,0.188082,0.0356277,-0.0497429
