timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vy
12420,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06928e-13,0,0,-3.02294,-0.11424,-0.0129416,1.10665,-0.0625003,2.77153e-07,8.02855e-08,0,0.977065,-0.11424,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.05652e-27,-1.5,3.94113e+12,0,0,3,0.96576,-0.118991,0,0,0,0,-0.0226272,-0.00121477
12430,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06928e-13,0,0,-3.01645,-0.111456,-0.0122272,1.10665,-0.0625003,2.73979e-07,7.9366e-08,0,0.983548,-0.111456,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.00872e-27,-1.5,3.94113e+12,0,0,3,0.965563,-0.119354,0,0,0,0,-0.0235307,-0.00325471
12440,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06928e-13,0,0,-3.01645,-0.111456,-0.0122272,1.10665,-0.0625003,2.71111e-07,7.85354e-08,0,0.983548,-0.111456,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,9.66911e-28,-1.5,3.94113e+12,0,0,3,0.965069,-0.119422,0,0,0,0,-0.0235307,-0.00325471
12450,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06929e-13,0,0,-3.03011,-0.123326,-0.0115151,1.10665,-0.0625003,2.68003e-07,7.76351e-08,0,0.969894,-0.123326,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,9.22987e-28,-1.5,3.94113e+12,0,0,3,0.969422,-0.11885,0,0,0,0,-0.0118756,-0.000600766
12460,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06929e-13,0,0,-3.00712,-0.111379,-0.021756,1.10665,-0.0625003,2.648e-07,7.67073e-08,0,0.992879,-0.111379,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261218,-0.261799,8.79417e-28,-1.5,3.94113e+12,0,0,3,0.977787,-0.118127,0,0,0,0,0.0158558,0.00128044
12470,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06929e-13,0,0,-3.00712,-0.111379,-0.021756,1.10665,-0.0625003,2.62556e-07,7.60571e-08,0,0.992879,-0.111379,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.26117,-0.261799,8.49853e-28,-1.5,3.94113e+12,0,0,3,0.978057,-0.118105,0,0,0,0,0.0158558,0.00128044
12480,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06929e-13,0,0,-3.02294,-0.11424,-0.0129416,1.10665,-0.0625003,2.5994e-07,7.52994e-08,0,0.977065,-0.11424,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.25663,-0.261799,8.16362e-28,-1.5,3.94113e+12,0,0,3,0.977692,-0.116625,0,0,0,0,0.00674146,0.00253139
12490,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.0693e-13,0,0,-3.02294,-0.11424,-0.0129416,1.10665,-0.0625003,2.57608e-07,7.46238e-08,0,0.977065,-0.11424,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.256529,-0.261799,7.87333e-28,-1.5,3.94113e+12,0,0,3,0.977814,-0.11658,0,0,0,0,0.00674145,0.00253139
12500,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.0693e-13,0,0,-3.01184,-0.11142,-0.0169638,1.10665,-0.0625003,2.54655e-07,7.37683e-08,0,0.988156,-0.11142,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.248501,-0.261799,7.51567e-28,-1.5,3.94113e+12,0,0,3,0.977456,-0.114023,0,0,0,0,0.00444374,0.004878
12510,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.0693e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,2.51738e-07,7.29233e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254543,-0.261799,7.17544e-28,-1.5,3.94113e+12,0,0,3,0.979337,-0.115967,0,0,0,0,0.0100382,0.00315581
12520,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06931e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,2.49479e-07,7.2269e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254417,-0.261799,6.92029e-28,-1.5,3.94113e+12,0,0,3,0.979517,-0.11591,0,0,0,0,0.0100382,0.00315581
12530,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06931e-13,0,0,-3.02193,-0.118635,-0.00471192,1.10665,-0.0625003,2.46619e-07,7.14405e-08,0,0.978071,-0.118635,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254583,-0.261799,6.60592e-28,-1.5,3.94113e+12,0,0,3,0.977803,-0.115846,0,0,0,0,0.00389942,0.00284693
12540,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06931e-13,0,0,-3.04204,-0.119479,-0.00509278,1.10665,-0.0625003,2.43672e-07,7.05868e-08,0,0.957963,-0.119479,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,6.29409e-28,-1.5,3.94113e+12,0,0,3,0.977062,-0.118263,0,0,0,0,0.000462886,-0.00224224
12550,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06931e-13,0,0,-3.04204,-0.119479,-0.00509278,1.10665,-0.0625003,2.41607e-07,6.99885e-08,0,0.957963,-0.119479,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,6.08249e-28,-1.5,3.94113e+12,0,0,3,0.97707,-0.118301,0,0,0,0,0.000462884,-0.00224224
12560,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06932e-13,0,0,-3.05145,-0.125223,0.0108569,1.10665,-0.0625003,2.38837e-07,6.91862e-08,0,0.948551,-0.125223,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,5.80618e-28,-1.5,3.94113e+12,0,0,3,0.976524,-0.118744,0,0,0,0,-6.93922e-06,-0.000614051
12570,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06932e-13,0,0,-3.05145,-0.125223,0.0108569,1.10665,-0.0625003,2.36694e-07,6.85654e-08,0,0.948551,-0.125223,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,5.59972e-28,-1.5,3.94113e+12,0,0,3,0.976524,-0.118755,0,0,0,0,-6.94137e-06,-0.000614051
12580,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06932e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,2.33746e-07,6.77113e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.25425,-0.261799,5.32361e-28,-1.5,3.94113e+12,0,0,3,0.978664,-0.115997,0,0,0,0,0.00427462,0.00351523
12590,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06932e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,2.31416e-07,6.70366e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254567,-0.261799,5.11371e-28,-1.5,3.94113e+12,0,0,3,0.985338,-0.116132,0,0,0,0,0.0217963,0.00349754
12600,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06933e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,2.29455e-07,6.64684e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254435,-0.261799,4.9418e-28,-1.5,3.94113e+12,0,0,3,0.985709,-0.116072,0,0,0,0,0.0217962,0.00349754
12610,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06933e-13,0,0,-3.01184,-0.11142,-0.0169638,1.10665,-0.0625003,2.2671e-07,6.56733e-08,0,0.988156,-0.11142,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.251449,-0.261799,4.70758e-28,-1.5,3.94113e+12,0,0,3,0.987288,-0.115349,0,0,0,0,0.021836,0.00487727
12620,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06933e-13,0,0,-3.05716,-0.126885,0.0138449,1.10665,-0.0625003,2.23551e-07,6.47582e-08,0,0.942835,-0.126885,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.253266,-0.261799,4.44889e-28,-1.5,3.94113e+12,0,0,3,0.987167,-0.115829,0,0,0,0,0.0215129,0.00412593
12630,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06934e-13,0,0,-3.05716,-0.126885,0.0138449,1.10665,-0.0625003,2.22102e-07,6.43383e-08,0,0.942835,-0.126885,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.253146,-0.261799,4.33436e-28,-1.5,3.94113e+12,0,0,3,0.987447,-0.115775,0,0,0,0,0.0215129,0.00412593
12640,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06934e-13,0,0,-3.03069,-0.118668,-0.00711454,1.10665,-0.0625003,2.19668e-07,6.36334e-08,0,0.96931,-0.118668,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.252479,-0.261799,4.14661e-28,-1.5,3.94113e+12,0,0,3,0.980089,-0.115534,0,0,0,0,0.00680265,0.00425831
12650,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06934e-13,0,0,-3.03069,-0.118668,-0.00711454,1.10665,-0.0625003,2.17697e-07,6.30624e-08,0,0.96931,-0.118668,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.252308,-0.261799,3.99916e-28,-1.5,3.94113e+12,0,0,3,0.980211,-0.115458,0,0,0,0,0.00680265,0.00425831
12660,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06934e-13,0,0,-3.01184,-0.11142,-0.0169638,1.10665,-0.0625003,2.15202e-07,6.23397e-08,0,0.988156,-0.11142,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.250952,-0.261799,3.81768e-28,-1.5,3.94113e+12,0,0,3,0.98741,-0.115103,0,0,0,0,0.0205973,0.00482589
12670,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06935e-13,0,0,-3.04919,-0.122048,0.0120172,1.10665,-0.0625003,2.12735e-07,6.1625e-08,0,0.950807,-0.122048,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.253211,-0.261799,3.64425e-28,-1.5,3.94113e+12,0,0,3,0.979132,-0.115543,0,0,0,0,0.00435952,0.00354643
12680,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06935e-13,0,0,-3.04919,-0.122048,0.0120172,1.10665,-0.0625003,2.10932e-07,6.11027e-08,0,0.950807,-0.122048,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.253077,-0.261799,3.52174e-28,-1.5,3.94113e+12,0,0,3,0.979206,-0.115483,0,0,0,0,0.00435952,0.00354643
12690,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06935e-13,0,0,-3.02291,-0.112196,-0.0150683,1.10665,-0.0625003,2.08514e-07,6.04022e-08,0,0.977093,-0.112196,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.252275,-0.261799,3.36176e-28,-1.5,3.94113e+12,0,0,3,0.978336,-0.115142,0,0,0,0,0.00224255,0.00359121
12700,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06935e-13,0,0,-3.02291,-0.112196,-0.0150683,1.10665,-0.0625003,2.06954e-07,5.99504e-08,0,0.977093,-0.112196,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.252155,-0.261799,3.26203e-28,-1.5,3.94113e+12,0,0,3,0.978369,-0.115088,0,0,0,0,0.00224255,0.00359121
12710,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06936e-13,0,0,-3.01097,-0.116046,-0.0214926,1.10665,-0.0625003,2.04891e-07,5.93529e-08,0,0.989028,-0.116046,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.251624,-0.261799,3.13322e-28,-1.5,3.94113e+12,0,0,3,0.98052,-0.114997,0,0,0,0,0.00599376,0.00391968
12720,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06936e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,2.02545e-07,5.86731e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254648,-0.261799,2.99141e-28,-1.5,3.94113e+12,0,0,3,0.989774,-0.115849,0,0,0,0,0.0222516,0.00278918
12730,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06936e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,2.00828e-07,5.81758e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254542,-0.261799,2.89084e-28,-1.5,3.94113e+12,0,0,3,0.990153,-0.115802,0,0,0,0,0.0222516,0.00278918
12740,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06936e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,1.98426e-07,5.748e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254823,-0.261799,2.75398e-28,-1.5,3.94113e+12,0,0,3,0.991488,-0.11583,0,0,0,0,0.0233952,0.00257062
12750,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06937e-13,0,0,-3.03983,-0.128228,-0.00861279,1.10665,-0.0625003,1.96055e-07,5.67931e-08,0,0.960169,-0.128228,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254196,-0.261799,2.62398e-28,-1.5,3.94113e+12,0,0,3,0.991299,-0.115684,0,0,0,0,0.0255421,0.00287417
12760,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06937e-13,0,0,-3.03983,-0.128228,-0.00861279,1.10665,-0.0625003,1.94393e-07,5.63118e-08,0,0.960169,-0.128228,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254088,-0.261799,2.53576e-28,-1.5,3.94113e+12,0,0,3,0.991733,-0.115635,0,0,0,0,0.0255421,0.00287417
12770,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06937e-13,0,0,-3.03275,-0.119598,0.00730058,1.10665,-0.0625003,1.92165e-07,5.56662e-08,0,0.967249,-0.119598,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.258134,-0.261799,2.42057e-28,-1.5,3.94113e+12,0,0,3,0.991735,-0.116113,0,0,0,0,0.0265006,-0.000110923
12780,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06938e-13,0,0,-3.03275,-0.119598,0.00730058,1.10665,-0.0625003,1.9044e-07,5.51667e-08,0,0.967249,-0.119598,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.258139,-0.261799,2.33443e-28,-1.5,3.94113e+12,0,0,3,0.992212,-0.116115,0,0,0,0,0.0265006,-0.000110923
12790,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06938e-13,0,0,-3.04305,-0.116875,0.00167978,1.10665,-0.0625003,1.88257e-07,5.45342e-08,0,0.956945,-0.116875,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.254235,-0.261799,2.22838e-28,-1.5,3.94113e+12,0,0,3,0.99236,-0.115716,0,0,0,0,0.0268509,0.00290541
12800,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06938e-13,0,0,-3.00712,-0.111379,-0.021756,1.10665,-0.0625003,1.86101e-07,5.39097e-08,0,0.992879,-0.111379,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.252416,-0.261799,2.12757e-28,-1.5,3.94113e+12,0,0,3,0.991393,-0.115308,0,0,0,0,0.0213352,0.00381835
12810,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06938e-13,0,0,-3.03011,-0.123326,-0.0115151,1.10665,-0.0625003,1.82486e-07,5.28625e-08,0,0.969894,-0.123326,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.260108,-0.261799,1.96416e-28,-1.5,3.94113e+12,0,0,3,0.976559,-0.116623,0,0,0,0,-0.00150451,-0.000951134
12820,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06939e-13,0,0,-3.06036,-0.122868,0.013948,1.10665,-0.0625003,1.80668e-07,5.23358e-08,0,0.939645,-0.122868,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.88671e-28,-1.5,3.94113e+12,0,0,3,0.969404,-0.118217,0,0,0,0,-0.0123216,-0.00409816
12830,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06939e-13,0,0,-3.06036,-0.122868,0.013948,1.10665,-0.0625003,1.79136e-07,5.18922e-08,0,0.939645,-0.122868,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.82329e-28,-1.5,3.94113e+12,0,0,3,0.969194,-0.118286,0,0,0,0,-0.0123216,-0.00409816
12840,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06939e-13,0,0,-3.02933,-0.119805,0.00160233,1.10665,-0.0625003,1.76996e-07,5.1272e-08,0,0.970673,-0.119805,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.73722e-28,-1.5,3.94113e+12,0,0,3,0.969926,-0.120092,0,0,0,0,-0.0118714,-0.00713215
12850,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06939e-13,0,0,-3.02933,-0.119805,0.00160233,1.10665,-0.0625003,1.75495e-07,5.08375e-08,0,0.970673,-0.119805,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.67882e-28,-1.5,3.94113e+12,0,0,3,0.969724,-0.120213,0,0,0,0,-0.0118714,-0.00713215
12860,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.0694e-13,0,0,-3.03474,-0.123381,-0.00675619,1.10665,-0.0625003,1.73397e-07,5.02295e-08,0,0.965257,-0.123381,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.59933e-28,-1.5,3.94113e+12,0,0,3,0.967448,-0.120413,0,0,0,0,-0.0139753,-0.00649574
12870,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.0694e-13,0,0,-3.01404,-0.11466,-0.00498789,1.10665,-0.0625003,1.71411e-07,4.96542e-08,0,0.98596,-0.11466,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.52695e-28,-1.5,3.94113e+12,0,0,3,0.969466,-0.120561,0,0,0,0,-0.0119611,-0.00688552
12880,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.0694e-13,0,0,-3.01404,-0.11466,-0.00498789,1.10665,-0.0625003,1.69958e-07,4.92333e-08,0,0.98596,-0.11466,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.47561e-28,-1.5,3.94113e+12,0,0,3,0.969262,-0.120678,0,0,0,0,-0.0119611,-0.00688552
12890,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06941e-13,0,0,-3.05662,-0.12445,0.0026933,1.10665,-0.0625003,1.67925e-07,4.86445e-08,0,0.943378,-0.12445,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.40575e-28,-1.5,3.94113e+12,0,0,3,0.965087,-0.121894,0,0,0,0,-0.0190629,-0.00868642
12900,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06941e-13,0,0,-3.05662,-0.12445,0.0026933,1.10665,-0.0625003,1.66419e-07,4.82081e-08,0,0.943378,-0.12445,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.35577e-28,-1.5,3.94113e+12,0,0,3,0.964743,-0.12205,0,0,0,0,-0.0190629,-0.00868642
12910,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06941e-13,0,0,-3.04204,-0.119479,-0.00509278,1.10665,-0.0625003,1.64511e-07,4.76556e-08,0,0.957963,-0.119479,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.29424e-28,-1.5,3.94113e+12,0,0,3,0.96162,-0.120723,0,0,0,0,-0.0290418,-0.00668926
12920,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06941e-13,0,0,-3.00712,-0.111379,-0.021756,1.10665,-0.0625003,1.62627e-07,4.71098e-08,0,0.992879,-0.111379,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.23566e-28,-1.5,3.94113e+12,0,0,3,0.960968,-0.120331,0,0,0,0,-0.02954,-0.00597989
12930,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06942e-13,0,0,-3.00712,-0.111379,-0.021756,1.10665,-0.0625003,1.61411e-07,4.67574e-08,0,0.992879,-0.111379,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.19901e-28,-1.5,3.94113e+12,0,0,3,0.960525,-0.120421,0,0,0,0,-0.02954,-0.00597989
12940,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06942e-13,0,0,-3.0436,-0.120399,0.00909248,1.10665,-0.0625003,1.59882e-07,4.63145e-08,0,0.956397,-0.120399,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.15398e-28,-1.5,3.94113e+12,0,0,3,0.959161,-0.120437,0,0,0,0,-0.0302768,-0.00534206
12950,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06942e-13,0,0,-3.0436,-0.120399,0.00909248,1.10665,-0.0625003,1.58447e-07,4.5899e-08,0,0.956397,-0.120399,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.11291e-28,-1.5,3.94113e+12,0,0,3,0.958616,-0.120533,0,0,0,0,-0.0302768,-0.00534206
12960,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06942e-13,0,0,-3.01097,-0.116046,-0.0214926,1.10665,-0.0625003,1.56631e-07,4.53729e-08,0,0.989028,-0.116046,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.06241e-28,-1.5,3.94113e+12,0,0,3,0.959521,-0.120244,0,0,0,0,-0.0280114,-0.00445808
12970,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06943e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,1.5476e-07,4.48308e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,1.01228e-28,-1.5,3.94113e+12,0,0,3,0.965072,-0.120037,0,0,0,0,-0.0138869,-0.00385338
12980,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06943e-13,0,0,-3.00635,-0.116001,-0.0262229,1.10665,-0.0625003,1.53448e-07,4.44508e-08,0,0.993649,-0.116001,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,9.78247e-29,-1.5,3.94113e+12,0,0,3,0.964836,-0.120102,0,0,0,0,-0.0138869,-0.00385338
12990,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06943e-13,0,0,-3.04204,-0.119479,-0.00509278,1.10665,-0.0625003,1.51613e-07,4.39192e-08,0,0.957963,-0.119479,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,9.31933e-29,-1.5,3.94113e+12,0,0,3,0.964187,-0.119469,0,0,0,0,-0.0141099,-0.00111233
13000,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,0,-1.06944e-13,0,0,-3.02414,-0.116145,-0.00764201,1.10665,-0.0625003,1.49876e-07,4.34162e-08,0,0.975864,-0.116145,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,8.89752e-29,-1.5,3.94113e+12,0,0,3,0.970581,-0.118938,0,0,0,0,-0.000637703,-0.00305673
13010,-3.2124e-12,0,-1.5611e-06,-3.27827e-12,0,-3.40903e-12,-1.06944e-13,0,0,-3.02414,-0.116145,-0.00764201,1.10665,-0.0625003,1.48532e-07,4.30266e-08,0,0.975864,-0.116145,-1367817872,-353988274,-1367817872,-353988274,-723738912,-1367817872,-1367817824,-1367817824,0.261799,-0.261799,8.58114e-29,-1.5,3.94113e+12,0,0,3,0.97057,-0.118993,0,0,0,0,-0.000637704,-0.00305673
