timestamp,A_x,A_y,A_z,P,Q,R,Phi,Theta,Psi,poseX,poseY,poseZ,state_X,state_Y,state_Z,state_VzB,state_Bx,state_By,state_Bz,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,roll,pitch,yaw,alt,targetHeading,highLevelState,lowLevelState,gateNumber,filtered_x,filtered_y,x_OT,y_OT,vx_OT,vy_OTfiltered_vx,filtered_vygateArea
370,-6.90932e+36,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13721e-13,0,0,-8.18846,3.47469,2.54893,1.09422,-5.46169,-0.200489,-0.508889,0,1.5253,-4.50162,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-1.36312e-06,-1.5,2.65527e-06,0,0,3,1.09422,-5.46169,0,0,0,0,-0.200489,-0.508889,1.50258e+09
380,-2.87962e+37,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13722e-13,0,0,-8.18846,3.47469,2.54893,1.09083,-5.47029,-0.198789,-0.504576,0,1.5253,-4.50162,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-1.31729e-06,-1.5,2.65527e-06,0,0,3,1.09083,-5.47029,0,0,0,0,-0.198789,-0.504576,1.50258e+09
390,-1.20219e+38,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13722e-13,0,0,-7.90323,3.3301,2.39265,1.08728,-5.47932,-0.197006,-0.500049,0,1.66989,-4.14459,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-1.27045e-06,-1.5,2.65527e-06,0,0,3,1.08728,-5.47932,0,0,0,0,-0.197006,-0.500049,1.50258e+09
400,7.55295e-36,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13723e-13,0,0,-7.90323,3.3301,2.39265,1.06724,-5.53017,-0.186506,-0.473398,0,1.66989,-4.14459,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-1.0027e-06,-1.5,2.65527e-06,0,0,3,1.06724,-5.53017,0,0,0,0,-0.186506,-0.473398,1.50258e+09
410,1.22607e-34,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13723e-13,0,0,-8.19149,3.47553,2.55106,1.06099,-5.54605,-0.183347,-0.46538,0,1.52446,-4.50545,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-9.35529e-07,-1.5,2.65527e-06,0,0,3,1.06099,-5.54605,0,0,0,0,-0.183347,-0.46538,1.50258e+09
420,5.11438e-34,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13724e-13,0,0,-8.19149,3.47553,2.55106,1.05789,-5.55391,-0.181793,-0.461436,0,1.52446,-4.50545,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-9.04078e-07,-1.5,2.65527e-06,0,0,3,1.05789,-5.55391,0,0,0,0,-0.181793,-0.461436,1.50258e+09
430,2.26047e-33,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13724e-13,0,0,-8.19149,3.47553,2.55106,1.05464,-5.56217,-0.180162,-0.457295,0,1.52446,-4.50545,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-8.71905e-07,-1.5,2.65527e-06,0,0,3,1.05464,-5.56217,0,0,0,0,-0.180162,-0.457295,1.50258e+09
440,1.29663e-32,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13725e-13,0,0,-8.19149,3.47553,2.55106,1.0507,-5.57215,-0.178187,-0.452281,0,1.52446,-4.50545,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-8.34051e-07,-1.5,2.65527e-06,0,0,3,1.0507,-5.57215,0,0,0,0,-0.178187,-0.452281,1.50258e+09
450,1.44501e-28,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13725e-13,0,0,-8.06746,3.38779,2.51122,1.03179,-5.62017,-0.168246,-0.42705,0,1.6122,-4.35072,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-6.50063e-07,-1.5,2.65527e-06,0,0,3,1.64605,-4.28997,0,0,0,0,0.30287,0.544027,1.50258e+09
460,1.22533e-24,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13726e-13,0,0,-8.06746,3.38779,2.51122,1.01422,-5.66476,-0.159032,-0.403662,0,1.6122,-4.35072,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-5.09475e-07,-1.5,2.65527e-06,0,0,3,1.6803,-4.22775,0,0,0,0,0.312084,0.567414,1.50258e+09
470,5.3784e-24,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13727e-13,0,0,-8.06746,3.38779,2.51122,1.01137,-5.67198,-0.157605,-0.400041,0,1.6122,-4.35072,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-4.91358e-07,-1.5,2.65527e-06,0,0,3,1.68594,-4.21749,0,0,0,0,0.313511,0.571036,1.50258e+09
480,1.9436e-22,0,-3.72116e-12,3.69453e-38,-1.58438e-06,-3.85292e-12,-1.13727e-13,0,0,-7.59427,3.28667,2.21293,1.00472,-5.68888,-0.154229,-0.39147,0,1.71332,-3.7553,-1368607656,-1368607656,-1368607656,-1368607656,-1368607616,1956249633,295759519,-1368607616,0.261799,-0.261799,-4.49696e-07,-1.5,2.65527e-06,0,0,3,1.72906,-3.6943,0,0,0,0,0.366677,1.41997,1.50258e+09
